0.459 0.133133 0.236767 0.236767
0.46 0.13358 0.234585 0.234585
0.461 0.134027 0.232409 0.232409
0.462 0.134474 0.230238 0.230238
0.463 0.134922 0.228072 0.228073
0.464 0.13537 0.225912 0.225913
0.465 0.135819 0.223757 0.223758
0.466 0.136267 0.221608 0.221608
0.467 0.136716 0.219464 0.219464
0.468 0.137165 0.217325 0.217325
0.469 0.137614 0.215191 0.215192
0.47 0.138063 0.213063 0.213064
0.471 0.138513 0.21094 0.210941
0.472 0.138962 0.208823 0.208823
0.473 0.139412 0.20671 0.206711
0.474 0.139862 0.204603 0.204604
0.475 0.140313 0.202501 0.202502
0.476 0.140763 0.200405 0.200405
0.477 0.141214 0.198313 0.198314
0.478 0.141665 0.196227 0.196228
0.479 0.142116 0.194146 0.194147
0.48 0.142568 0.19207 0.192071
0.481 0.143019 0.19 0.19
0.482 0.143471 0.187934 0.187935
0.483 0.143923 0.185874 0.185875
0.484 0.144375 0.183819 0.18382
0.485 0.144827 0.181769 0.18177
0.486 0.14528 0.179724 0.179725
0.487 0.145733 0.177685 0.177685
0.488 0.146185 0.17565 0.175651
0.489 0.146638 0.173621 0.173621
0.49 0.147092 0.171597 0.171597
0.491 0.147545 0.169577 0.169578
0.492 0.147999 0.167563 0.167564
0.493 0.148452 0.165554 0.165555
0.494 0.148906 0.16355 0.163551
0.495 0.14936 0.161552 0.161552
0.496 0.149814 0.159558 0.159558
0.497 0.150269 0.157569 0.157569
0.498 0.150723 0.155585 0.155586
0.499 0.151178 0.153606 0.153607
0.5 0.151633 0.151633 0.151633
0.501 0.152088 0.149664 0.149664
0.502 0.152543 0.1477 0.147701
0.503 0.152998 0.145741 0.145742
0.504 0.153453 0.143788 0.143788
0.505 0.153909 0.141839 0.141839
0.506 0.154365 0.139895 0.139895
0.507 0.154821 0.137956 0.137957
0.508 0.155277 0.136022 0.136023
0.509 0.155733 0.134093 0.134094
0.51 0.156189 0.132169 0.132169
0.511 0.156645 0.13025 0.13025
0.512 0.157102 0.128336 0.128336
0.513 0.157558 0.126426 0.126427
0.514 0.158015 0.124522 0.124522
0.515 0.158472 0.122622 0.122622
0.516 0.158929 0.120727 0.120728
0.517 0.159386 0.118837 0.118838
0.518 0.159843 0.116952 0.116953
0.519 0.160301 0.115072 0.115073
0.52 0.160758 0.113197 0.113197
0.521 0.161216 0.111326 0.111327
0.522 0.161674 0.10946 0.109461
0.523 0.162131 0.107599 0.1076
0.524 0.162589 0.105743 0.105744
0.525 0.163047 0.103892 0.103892
0.526 0.163506 0.102045 0.102046
0.527 0.163964 0.100203 0.100204
0.528 0.164422 0.0983664 0.0983668
